"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.01,45
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.025,55
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.05,66
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.1,77
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.15,80
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.2,87
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.25,91
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.3,94
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.35,98
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.4,101
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.45,103
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.5,106
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.55,109
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.6,111
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.65,115
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.7,119
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.75,122
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.8,127
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.85,135
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.9,140
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.95,156
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.975,173
2026-05-30,"SARI",-3,5-09-20,"Adults","quantile",0.99,191
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.01,31
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.025,41
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.05,51
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.1,63
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.15,71
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.2,77
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.25,83
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.3,88
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.35,92
2026-05-30,"SARI",-2,NA,"Adults","quantile",0.4,97
