"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.01,45
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.025,55
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.05,66
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.1,77
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.15,80
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.2,87
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.25,91
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.3,94
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.35,98
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.4,101
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.45,103
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.5,106
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.55,109
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.6,111
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.65,115
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.7,119
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.75,122
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.8,127
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.85,135
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.9,140
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.95,156
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.975,173
"5/23/2026","SARI",-2,"5/9/2026","Adults","quantile",0.99,191
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.01,31
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.025,41
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.05,51
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.1,63
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.15,71
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.2,77
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.25,82
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.3,88
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.35,92
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.4,97
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.45,102
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.5,106
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.55,110
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.6,115
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.65,120
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.7,126
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.75,132
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.8,139
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.85,147
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.9,160
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.95,180
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.975,202
"5/23/2026","SARI",-1,"5/16/2026","Adults","quantile",0.99,227
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.01,22
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.025,33
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.05,42
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.1,54
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.15,63
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.2,71
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.25,78
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.3,84
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.35,90
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.4,95
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.45,101
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.5,106
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.55,112
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.6,118
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.65,124
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.7,131
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.75,139
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.8,149
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.85,160
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.9,175
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.95,200
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.975,222
"5/23/2026","SARI",0,"5/23/2026","Adults","quantile",0.99,250
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.01,14
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.025,24
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.05,33
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.1,47
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.15,56
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.2,65
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.25,72
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.3,79
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.35,86
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.4,93
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.45,99
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.5,106
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.55,113
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.6,119
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.65,127
"5/23/2026","SARI",1,"5/30/2026","Adults","quantile",0.7,135
