"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.01,128
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.025,130
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.05,135
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.1,145
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.15,152
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.2,152
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.25,155
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.3,157
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.35,159
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.4,161
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.45,161
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.5,168
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.55,175
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.6,176
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.65,177
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.7,179
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.75,181
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.8,185
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.85,185
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.9,193
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.95,205
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.975,210
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.99,213
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.01,113
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.025,119
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.05,125
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.1,135
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.15,141
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.2,145
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.25,149
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.3,152
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.35,158
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.4,162
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.45,165
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.5,168
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.55,170
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.6,174
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.65,178
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.7,185
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.75,189
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.8,193
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.85,198
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.9,205
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.95,218
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.975,225
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.99,233
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.01,98
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.025,108
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.05,116
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.1,128
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.15,134
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.2,140
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.25,146
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.3,151
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.35,155
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.4,158
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.45,163
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.5,168
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.55,173
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.6,177
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.65,181
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.7,185
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.75,191
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.8,198
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.85,205
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.9,214
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.95,228
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.975,240
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.99,253
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.01,90
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.025,100
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.05,110
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.1,122
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.15,130
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.2,137
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.25,143
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.3,148
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.35,154
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.4,159
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.45,163
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.5,168
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.55,173
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.6,179
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.65,184
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.7,190
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.75,196
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.8,203
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.85,212
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.9,223
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.95,239
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.975,253
"2026-07-04","SARI",1,"2026-07-11","Adults","quantile",0.99,272
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.01,83
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.025,93
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.05,104
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.1,116
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.15,125
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.2,133
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.25,139
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.3,145
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.35,151
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.4,157
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.45,162
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.5,168
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.55,173
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.6,179
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.65,185
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.7,192
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.75,199
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.8,207
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.85,217
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.9,229
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.95,249
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.975,265
"2026-07-04","SARI",2,"2026-07-18","Adults","quantile",0.99,286
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.01,75
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.025,87
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.05,98
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.1,113
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.15,122
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.2,130
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.25,137
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.3,143
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.35,150
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.4,156
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.45,162
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.5,168
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.55,175
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.6,181
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.65,187
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.7,194
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.75,202
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.8,211
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.85,222
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.9,237
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.95,258
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.975,276
"2026-07-04","SARI",3,"2026-07-25","Adults","quantile",0.99,297
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.01,231
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.025,234
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.05,239
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.1,253
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.15,265
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.2,274
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.25,284
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.3,294
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.35,301
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.4,303
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.45,304
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.5,307
