"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.01,134
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.025,135
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.05,137
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.1,145
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.15,152
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.2,153
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.25,156
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.3,160
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.35,162
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.4,163
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.45,166
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.5,169
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.55,172
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.6,176
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.65,176
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.7,179
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.75,182
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.8,186
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.85,187
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.9,195
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.95,204
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.975,207
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.99,208
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.01,115
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.025,122
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.05,128
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.1,137
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.15,143
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.2,147
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.25,151
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.3,155
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.35,159
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.4,162
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.45,166
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.5,169
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.55,172
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.6,176
