"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.2",89
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.25",95
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.3",102
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.35",108
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.4",114
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.45",120
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.5",125
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.55",132
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.6",138
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.65",145
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.7",152
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.75",160
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.8",169
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.85",181
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.9",195
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.95",219
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.975",239
"Regular Baseline","2026-05-30",3,"2026-06-20","Adults","quantile","0.99",266
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.01",154
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.025",164
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.05",176
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.1",189
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.15",196
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.2",200
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.25",205
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.3",209
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.35",213
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.4",218
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.45",222
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.5",225
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.55",228
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.6",232
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.65",237
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.7",242
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.75",246
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.8",252
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.85",256
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.9",264
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.95",280
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.975",296
"Regular Baseline","2026-05-30",-3,"2026-05-09","Overall","quantile","0.99",310
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.01",130
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.025",145
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.05",158
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.1",172
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.15",181
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.2",190
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.25",197
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.3",203
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.35",208
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.4",214
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.45",219
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.5",225
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.55",231
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.6",236
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.65",243
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.7",249
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.75",256
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.8",263
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.85",273
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.9",284
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.95",304
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.975",321
"Regular Baseline","2026-05-30",-2,"2026-05-16","Overall","quantile","0.99",341
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.01",114
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.025",130
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.05",143
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.1",161
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.15",173
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.2",182
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.25",190
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.3",197
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.35",204
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.4",212
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.45",218
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.5",225
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.55",232
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.6",239
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.65",246
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.7",254
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.75",263
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.8",272
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.85",284
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.9",298
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.95",322
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.975",344
"Regular Baseline","2026-05-30",-1,"2026-05-23","Overall","quantile","0.99",372
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.01",97
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.025",118
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.05",133
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.1",152
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.15",164
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.2",176
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.25",185
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.3",193
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.35",201
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.4",209
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.45",216
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.5",225
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.55",233
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.6",241
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.65",250
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.7",259
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.75",269
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.8",280
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.85",293
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.9",311
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.95",339
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.975",363
"Regular Baseline","2026-05-30",0,"2026-05-30","Overall","quantile","0.99",396
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.01",90
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.025",107
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.05",123
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.1",142
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.15",157
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.2",169
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.25",179
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.3",189
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.35",198
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.4",207
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.45",216
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.5",225
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.55",233
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.6",242
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.65",252
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.7",263
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.75",273
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.8",286
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.85",301
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.9",321
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.95",354
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.975",382
"Regular Baseline","2026-05-30",1,"2026-06-06","Overall","quantile","0.99",415
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.01",80
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.025",99
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.05",115
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.1",137
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.15",152
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.2",164
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.25",176
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.3",186
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.35",196
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.4",206
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.45",216
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.5",225
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.55",235
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.6",245
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.65",255
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.7",266
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.75",279
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.8",293
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.85",311
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.9",334
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.95",371
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.975",404
"Regular Baseline","2026-05-30",2,"2026-06-13","Overall","quantile","0.99",441
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.01",73
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.025",90
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.05",110
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.1",131
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.15",147
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.2",160
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.25",173
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.3",184
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.35",195
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.4",206
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.45",215
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.5",225
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.55",235
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.6",246
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.65",257
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.7",270
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.75",283
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.8",299
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.85",318
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.9",344
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.95",385
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.975",418
"Regular Baseline","2026-05-30",3,"2026-06-20","Overall","quantile","0.99",461
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.01",52
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.025",63
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.05",68
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.1",75
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.15",80
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.2",84
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.25",87
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.3",89
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.35",92
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.4",94
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.45",97
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.5",100
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.55",103
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.6",106
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.65",108
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.7",111
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.75",114
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.8",117
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.85",122
"Regular Baseline","2026-05-30",-3,"2026-05-09","Pediatrics","quantile","0.9",128
