"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.01,94
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.025,102
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.05,108
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.1,116
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.15,122
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.2,126
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.25,130
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.3,134
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.35,138
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.4,141
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.45,145
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.5,148
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.55,152
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.6,155
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.65,159
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.7,163
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.75,168
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.8,173
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.85,179
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.9,188
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.95,200
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.975,211
2026-06-13,"SARI",-2,2026-05-30,"Adults","quantile",0.99,226
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.01,181
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.025,189
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.05,198
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.1,209
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.15,216
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.2,221
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.25,226
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.3,230
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.35,235
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.4,239
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.45,243
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.5,248
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.55,252
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.6,256
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.65,261
2026-06-13,"SARI",-2,2026-05-30,"Overall","quantile",0.7,266
