"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.01,107
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.025,114
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.05,122
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.1,131
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.15,137
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.2,142
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.25,147
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.3,151
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.35,155
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.4,159
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.45,162
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.5,167
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.55,171
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.6,175
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.65,179
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.7,183
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.75,188
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.8,194
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.85,201
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.9,210
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.95,225
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.975,236
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.99,250
2026-06-27,"SARI",-2,2026-06-13,"Overall","quantile",0.01,208
2026-06-27,"SARI",-2,2026-06-13,"Overall","quantile",0.025,218
2026-06-27,"SARI",-2,2026-06-13,"Overall","quantile",0.05,228
2026-06-27,"SARI",-2,2026-06-13,"Overall","quantile",0.1,239
2026-06-27,"SARI",-2,2026-06-13,"Overall","quantile",0.15,247
2026-06-27,"SARI",-2,2026-06-13,"Overall","quantile",0.2,254
