"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.01,94
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.025,102
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.05,108
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.1,115
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.15,121
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.2,126
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.25,130
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.3,134
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.35,138
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.4,141
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.45,145
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.5,148
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.55,152
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.6,155
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.65,159
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.7,163
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.75,167
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.8,172
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.85,178
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.9,185
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.95,198
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.975,209
2026-06-06,"SARI",-2,2026-05-23,"Adults","quantile",0.99,221
2026-06-06,"SARI",-2,2026-05-23,"Overall","quantile",0.01,186
2026-06-06,"SARI",-2,2026-05-23,"Overall","quantile",0.025,195
2026-06-06,"SARI",-2,2026-05-23,"Overall","quantile",0.05,203
2026-06-06,"SARI",-2,2026-05-23,"Overall","quantile",0.1,215
2026-06-06,"SARI",-2,2026-05-23,"Overall","quantile",0.15,222
2026-06-06,"SARI",-2,2026-05-23,"Overall","quantile",0.2,228
