"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.025",233
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.05",247
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.1",262
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.15",270
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.2",277
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.25",284
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.3",288
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.35",293
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.4",298
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.45",303
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.5",307
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.55",311
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.6",316
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.65",322
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.7",327
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.75",331
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.8",338
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.85",346
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.9",356
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.95",374
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.975",391
"Regular Baseline","2026-07-04",-2,"2026-06-20","Overall","quantile","0.99",412
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.01",194
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.025",208
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.05",224
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.1",243
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.15",255
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.2",264
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.25",273
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.3",280
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.35",288
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.4",294
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.45",301
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.5",307
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.55",314
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.6",321
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.65",328
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.7",336
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.75",343
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.8",352
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.85",364
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.9",379
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.95",402
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.975",423
"Regular Baseline","2026-07-04",-1,"2026-06-27","Overall","quantile","0.99",445
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.01",170
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.025",191
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.05",209
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.1",229
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.15",243
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.2",254
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.25",264
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.3",274
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.35",283
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.4",291
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.45",298
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.5",307
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.55",315
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.6",324
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.65",332
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.7",341
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.75",352
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.8",364
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.85",376
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.9",394
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.95",424
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.975",449
"Regular Baseline","2026-07-04",0,"2026-07-04","Overall","quantile","0.99",478
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.01",157
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.025",178
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.05",195
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.1",218
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.15",235
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.2",248
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.25",259
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.3",269
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.35",279
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.4",288
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.45",298
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.5",307
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.55",316
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.6",326
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.65",337
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.7",348
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.75",360
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.8",374
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.85",389
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.9",411
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.95",441
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.975",471
"Regular Baseline","2026-07-04",1,"2026-07-11","Overall","quantile","0.99",507
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.01",141
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.025",162
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.05",184
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.1",207
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.15",226
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.2",240
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.25",252
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.3",264
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.35",275
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.4",287
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.45",297
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.5",307
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.55",317
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.6",328
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.65",341
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.7",353
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.75",366
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.8",381
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.85",399
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.9",421
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.95",458
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.975",494
"Regular Baseline","2026-07-04",2,"2026-07-18","Overall","quantile","0.99",536
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.01",128
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.025",152
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.05",172
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.1",198
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.15",218
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.2",233
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.25",248
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.3",261
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.35",273
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.4",284
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.45",295
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.5",307
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.55",318
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.6",330
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.65",342
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.7",356
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.75",371
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.8",388
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.85",407
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.9",433
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.95",474
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.975",515
"Regular Baseline","2026-07-04",3,"2026-07-25","Overall","quantile","0.99",566
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.01",82
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.025",93
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.05",102
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.1",108
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.15",114
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.2",120
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.25",123
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.3",125
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.35",128
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.4",131
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.45",134
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.5",139
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.55",144
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.6",147
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.65",150
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.7",153
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.75",157
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.8",160
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.85",166
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.9",173
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.95",182
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.975",194
"Regular Baseline","2026-07-04",-2,"2026-06-20","Pediatrics","quantile","0.99",211
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.01",66
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.025",77
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.05",85
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.1",96
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.15",104
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.2",110
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.25",116
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.3",121
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.35",126
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.4",130
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.45",135
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.5",139
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.55",143
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.6",148
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.65",153
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.7",159
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.75",165
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.8",171
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.85",179
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.9",190
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.95",205
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.975",220
"Regular Baseline","2026-07-04",-1,"2026-06-27","Pediatrics","quantile","0.99",242
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.01",53
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.025",64
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.05",74
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.1",87
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.15",96
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.2",104
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.25",110
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.3",117
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.35",122
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.4",128
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.45",134
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.5",139
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.55",144
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.6",150
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.65",156
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.7",163
"Regular Baseline","2026-07-04",0,"2026-07-04","Pediatrics","quantile","0.75",170
