"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.8",183
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.85",197
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.9",217
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.95",251
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.975",283
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Pediatrics","quantile","0.99",328
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.01",58
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.025",67
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.05",76
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.1",89
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.15",97
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.2",104
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.25",110
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.3",117
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.35",124
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.4",130
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.45",137
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.5",143
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.55",150
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.6",158
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.65",166
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.7",175
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.75",184
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.8",196
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.85",211
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.9",231
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.95",266
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.975",299
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Pediatrics","quantile","0.99",345
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.01",63
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.025",72
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.05",81
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.1",93
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.15",101
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.2",109
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.25",116
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.3",122
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.35",129
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.4",135
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.45",142
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.5",149
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.55",156
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.6",165
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.65",173
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.7",182
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.75",193
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.8",205
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.85",222
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.9",242
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.95",276
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.975",310
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Pediatrics","quantile","0.99",352
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.01",62
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.025",70
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.05",79
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.1",91
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.15",99
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.2",107
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.25",114
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.3",122
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.35",128
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.4",135
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.45",141
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.5",148
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.55",155
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.6",164
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.65",172
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.7",182
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.75",192
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.8",205
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.85",221
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.9",244
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.95",281
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.975",314
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Pediatrics","quantile","0.99",362
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.01",56
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.025",66
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.05",74
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.1",84
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.15",92
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.2",100
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.25",106
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.3",112
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.35",118
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.4",124
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.45",131
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.5",138
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.55",144
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.6",152
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.65",160
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.7",168
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.75",178
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.8",190
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.85",205
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.9",225
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.95",258
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.975",290
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Pediatrics","quantile","0.99",333
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.01",52
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.025",60
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.05",67
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.1",78
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.15",86
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.2",92
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.25",98
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.3",104
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.35",109
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.4",114
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.45",120
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.5",126
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.55",132
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.6",138
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.65",145
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.7",153
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.75",162
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.8",172
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.85",185
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.9",203
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.95",231
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.975",257
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Pediatrics","quantile","0.99",297
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.01",96
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.025",96
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.05",97
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.1",105
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.15",115
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.2",123
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.25",124
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.3",126
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.35",128
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.4",131
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.45",135
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.5",138
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.55",141
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.6",145
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.65",148
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.7",151
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.75",153
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.8",154
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.85",163
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.9",176
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.95",186
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.975",187
"Opt Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.99",188
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.01",69
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.025",82
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.05",88
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.1",97
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.15",106
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.2",111
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.25",116
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.3",121
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.35",126
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.4",130
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.45",135
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.5",138
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.55",141
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.6",146
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.65",151
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.7",157
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.75",163
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.8",169
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.85",175
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.9",185
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.95",200
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.975",208
"Opt Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.99",228
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.01",59
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.025",70
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.05",78
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.1",91
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.15",98
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.2",105
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.25",111
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.3",117
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.35",122
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.4",127
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.45",133
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.5",138
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.55",143
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.6",149
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.65",155
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.7",161
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.75",168
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.8",176
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.85",185
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.9",197
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.95",216
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.975",231
"Opt Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.99",250
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.01",48
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.025",59
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.05",70
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.1",83
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.15",92
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.2",100
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.25",107
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.3",113
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.35",120
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.4",126
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.45",132
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.5",138
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.55",144
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.6",151
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.65",158
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.7",165
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.75",173
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.8",182
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.85",193
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.9",207
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.95",229
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.975",246
"Opt Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.99",272
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.01",42
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.025",54
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.05",63
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.1",77
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.15",87
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.2",96
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.25",103
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.3",110
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.35",117
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.4",124
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.45",131
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.5",138
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.55",145
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.6",152
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.65",160
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.7",168
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.75",177
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.8",187
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.85",200
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.9",216
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.95",241
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.975",263
"Opt Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.99",290
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.01",37
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.025",48
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.05",59
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.1",73
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.15",85
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.2",93
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.25",101
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.3",109
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.35",116
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.4",123
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.45",131
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.5",138
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.55",145
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.6",154
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.65",162
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.7",172
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.75",182
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.8",193
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.85",208
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.9",225
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.95",253
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.975",277
"Opt Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.99",310
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.01",182
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.025",183
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.05",183
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.1",189
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.15",195
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.2",198
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.25",205
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.3",210
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.35",218
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.4",235
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.45",236
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.5",240
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.55",244
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.6",246
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.65",263
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.7",272
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.75",278
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.8",287
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.85",289
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.9",297
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.95",304
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.975",305
"Opt Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.99",306
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.01",141
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.025",148
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.05",156
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.1",171
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.15",184
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.2",193
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.25",201
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.3",210
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.35",219
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.4",227
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.45",234
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.5",240
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.55",245
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.6",253
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.65",261
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.7",271
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.75",282
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.8",293
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.85",304
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.9",323
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.95",343
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.975",358
"Opt Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.99",370
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.01",114
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.025",129
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.05",142
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.1",160
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.15",175
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.2",186
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.25",196
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.3",205
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.35",214
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.4",223
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.45",232
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.5",240
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.55",249
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.6",259
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.65",270
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.7",280
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.75",292
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.8",304
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.85",319
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.9",340
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.95",367
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.975",391
"Opt Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.99",414
"Opt Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.01",97
"Opt Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.025",114
