"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.01,22
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.025,66
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.05,92
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.1,109
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.15,121
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.2,128
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.25,130
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.3,132
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.35,133
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.4,137
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.45,138
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.5,141
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.55,142
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.6,145
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.65,145
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.7,146
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.75,148
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.8,154
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.85,163
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.9,183
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.95,237
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.975,308
"2026-06-06","SARI",-4,"2026-05-09","Adults","quantile",0.99,382
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.01,22
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.025,66
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.05,92
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.1,110
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.15,122
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.2,130
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.25,138
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.3,143
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.35,148
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.4,153
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.45,156
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.5,161
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.55,161
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.6,164
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.65,166
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.7,168
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.75,169
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.8,173
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.85,173
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.9,189
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.95,240
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.975,311
"2026-06-06","SARI",-3,"2026-05-16","Adults","quantile",0.99,386
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.01,22
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.025,66
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.05,92
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.1,111
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.15,127
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.2,138
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.25,152
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.3,163
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.35,171
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.4,176
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.45,185
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.5,196
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.55,204
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.6,209
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.65,218
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.7,230
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.75,231
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.8,236
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.85,245
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.9,250
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.95,289
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.975,328
"2026-06-06","SARI",-2,"2026-05-23","Adults","quantile",0.99,403
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.01,22
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.025,66
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.05,92
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.1,114
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.15,131
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.2,144
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.25,159
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.3,178
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.35,187
"2026-06-06","SARI",-1,"2026-05-30","Adults","quantile",0.4,197
