"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.01,18
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.025,69
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.05,93
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.1,110
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.15,120
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.2,128
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.25,130
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.3,133
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.35,134
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.4,138
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.45,141
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.5,142
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.55,144
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.6,147
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.65,149
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.7,151
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.75,154
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.8,158
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.85,166
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.9,193
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.95,251
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.975,318
2026-06-13,"SARI",-5,2026-05-09,"Adults","quantile",0.99,378
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.01,18
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.025,69
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.05,93
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.1,111
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.15,123
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.2,131
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.25,138
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.3,145
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.35,149
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.4,154
2026-06-13,"SARI",-4,2026-05-16,"Adults","quantile",0.45,158
