"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.01,72
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.025,76
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.05,81
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.1,92
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.15,96
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.2,100
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.25,102
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.3,104
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.35,107
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.4,110
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.45,112
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.5,114
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.55,118
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.6,120
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.65,123
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.7,125
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.75,128
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.8,133
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.85,140
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.9,146
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.95,156
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.975,168
"5/16/2026","SARI",-3,"4/25/2026","Adults","quantile",0.99,183
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.01,213
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.025,224
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.05,238
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.1,252
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.15,261
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.2,269
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.25,276
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.3,281
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.35,286
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.4,292
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.45,297
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.5,302
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.55,308
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.6,314
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.65,318
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.7,320
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.75,324
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.8,334
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.85,344
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.9,364
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.95,394
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.975,419
"5/16/2026","SARI",-3,"4/25/2026","Overall","quantile",0.99,456
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.01,116
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.025,122
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.05,138
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.1,148
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.15,153
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.2,159
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.25,162
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.3,168
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.35,172
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.4,176
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.45,180
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.5,184
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.55,187
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.6,192
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.65,196
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.7,200
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.75,205
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.8,212
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.85,220
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.9,232
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.95,246
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.975,260
"5/16/2026","SARI",-3,"4/25/2026","Pediatrics","quantile",0.99,282
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.01,70
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.025,74
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.05,82
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.1,95
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.15,102
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.2,106
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.25,110
"5/16/2026","SARI",-2,"5/2/2026","Adults","quantile",0.3,114
