"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.01,80
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.025,86
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.05,92
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.1,100
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.15,104
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.2,107
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.25,111
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.3,114
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.35,118
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.4,121
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.45,123
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.5,126
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.55,130
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.6,133
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.65,136
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.7,140
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.75,140
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.8,141
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.85,149
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.9,161
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.95,173
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.975,183
2026-05-23,"SARI",-2,5-09-20,"Adults","quantile",0.99,193
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.01,242
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.025,255
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.05,267
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.1,288
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.15,296
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.2,302
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.25,308
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.3,315
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.35,321
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.4,327
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.45,333
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.5,339
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.55,345
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.6,351
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.65,358
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.7,364
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.75,372
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.8,373
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.85,386
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.9,405
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.95,426
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.975,442
2026-05-23,"SARI",-2,5-09-20,"Overall","quantile",0.99,463
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.01,140
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.025,149
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.05,159
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.1,177
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.15,186
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.2,192
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.25,195
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.3,198
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.35,201
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.4,204
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.45,207
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.5,211
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.55,215
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.6,220
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.65,225
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.7,230
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.75,236
2026-05-23,"SARI",-2,5-09-20,"Pediatrics","quantile",0.8,243
