"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.01,106
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.025,117
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.05,127
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.1,135
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.15,139
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.2,143
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.25,146
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.3,151
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.35,154
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.4,158
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.45,161
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.5,164
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.55,166
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.6,169
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.65,172
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.7,174
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.75,177
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.8,180
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.85,185
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.9,194
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.95,211
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.975,233
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.99,248
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.01,219
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.025,230
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.05,239
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.1,252
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.15,260
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.2,267
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.25,273
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.3,279
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.35,284
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.4,289
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.45,294
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.5,298
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.55,303
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.6,307
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.65,313
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.7,316
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.75,323
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.8,330
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.85,341
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.9,352
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.95,370
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.975,383
"2026-07-04","SARI",-2,"2026-06-20","Overall","quantile",0.99,400
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.01,89
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.025,98
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.05,106
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.1,113
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.15,118
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.2,121
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.25,121
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.3,123
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.35,125
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.4,128
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.45,131
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.5,134
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.55,137
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.6,139
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.65,142
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.7,144
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.75,148
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.8,153
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.85,158
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.9,166
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.95,176
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.975,188
"2026-07-04","SARI",-2,"2026-06-20","Pediatrics","quantile",0.99,201
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.01,102
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.025,114
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.05,121
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.1,129
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.15,134
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.2,139
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.25,143
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.3,144
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.35,146
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.4,151
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.45,156
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.5,158
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.55,163
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.6,168
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.65,170
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.7,174
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.75,177
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.8,180
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.85,186
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.9,194
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.95,212
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.975,237
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.99,267
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.01,193
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.025,213
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.05,224
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.1,237
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.15,249
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.2,255
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.25,262
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.3,266
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.35,270
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.4,277
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.45,283
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.5,290
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.55,295
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.6,299
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.65,304
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.7,311
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.75,319
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.8,327
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.85,337
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.9,351
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.95,370
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.975,389
"2026-07-04","SARI",-1,"2026-06-27","Overall","quantile",0.99,410
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.01,81
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.025,87
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.05,95
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.1,103
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.15,109
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.2,113
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.25,118
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.3,121
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.35,123
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.4,126
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.45,128
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.5,130
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.55,133
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.6,135
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.65,138
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.7,142
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.75,145
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.8,150
"2026-07-04","SARI",-1,"2026-06-27","Pediatrics","quantile",0.85,157
