"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.01,231
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.025,240
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.05,247
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.1,256
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.15,263
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.2,268
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.25,273
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.3,278
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.35,282
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.4,286
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.45,289
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.5,293
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.55,296
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.6,300
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.65,304
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.7,310
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.75,315
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.8,321
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.85,326
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.9,336
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.95,353
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.975,365
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.99,383
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.01,211
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.025,226
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.05,236
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.1,251
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.15,261
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.2,270
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.25,278
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.3,283
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.35,290
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.4,298
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.45,305
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.5,312
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.55,319
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.6,328
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.65,334
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.7,344
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.75,354
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.8,364
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.85,379
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.9,395
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.95,422
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.975,447
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.99,463
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.01,191
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.025,207
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.05,221
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.1,244
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.15,256
