"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.01,128
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.025,136
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.05,140
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.1,146
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.15,149
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.2,152
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.25,155
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.3,157
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.35,160
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.4,162
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.45,164
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.5,166
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.55,169
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.6,171
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.65,174
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.7,176
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.75,179
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.8,183
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.85,186
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.9,192
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.95,199
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.975,205
2026-06-27,"SARI",-2,2026-06-13,"Adults","quantile",0.99,216
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.01,111
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.025,120
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.05,127
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.1,134
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.15,140
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.2,144
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.25,147
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.3,150
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.35,154
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.4,156
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.45,160
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.5,163
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.55,166
2026-06-27,"SARI",-1,2026-06-20,"Adults","quantile",0.6,168
