"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.01,125
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.025,130
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.05,134
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.1,141
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.15,146
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.2,149
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.25,153
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.3,155
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.35,157
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.4,159
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.45,161
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.5,164
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.55,166
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.6,169
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.65,172
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.7,173
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.75,177
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.8,180
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.85,183
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.9,188
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.95,194
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.975,199
"2026-07-04","SARI",-2,"2026-06-20","Adults","quantile",0.99,204
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.01,104
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.025,114
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.05,121
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.1,129
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.15,134
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.2,139
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.25,144
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.3,147
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.35,150
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.4,153
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.45,156
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.5,158
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.55,161
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.6,164
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.65,167
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.7,171
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.75,174
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.8,178
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.85,183
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.9,188
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.95,200
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.975,210
"2026-07-04","SARI",-1,"2026-06-27","Adults","quantile",0.99,222
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.01,92
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.025,100
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.05,109
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.1,118
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.15,124
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.2,129
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.25,133
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.3,138
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.35,141
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.4,145
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.45,148
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.5,153
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.55,157
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.6,159
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.65,163
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.7,168
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.75,172
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.8,177
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.85,183
"2026-07-04","SARI",0,"2026-07-04","Adults","quantile",0.9,192
