"reference_date","target","horizon","target_end_date","age_group","output_type","output_type_id","value"
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.01,85
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.025,102
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.05,119
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.1,146
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.15,168
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.2,186
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.25,202
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.3,220
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.35,238
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.4,257
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.45,273
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.5,293
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.55,314
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.6,336
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.65,361
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.7,390
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.75,422
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.8,465
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.85,518
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.9,592
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.95,719
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.975,853
"2026-06-20","SARI",-2,"2026-06-06","Adults","quantile",0.99,1046
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.01,91
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.025,110
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.05,130
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.1,161
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.15,183
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.2,204
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.25,225
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.3,244
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.35,261
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.4,281
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.45,301
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.5,321
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.55,344
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.6,370
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.65,397
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.7,429
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.75,462
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.8,507
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.85,560
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.9,647
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.95,785
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.975,924
"2026-06-20","SARI",-1,"2026-06-13","Adults","quantile",0.99,1138
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.01,90
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.025,113
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.05,135
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.1,166
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.15,189
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.2,209
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.25,231
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.3,251
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.35,272
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.4,290
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.45,310
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.5,332
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.55,356
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.6,382
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.65,410
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.7,444
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.75,480
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.8,527
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.85,582
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.9,666
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.95,802
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.975,941
"2026-06-20","SARI",0,"2026-06-20","Adults","quantile",0.99,1146
"2026-06-20","SARI",1,"2026-06-27","Adults","quantile",0.01,95
"2026-06-20","SARI",1,"2026-06-27","Adults","quantile",0.025,117
